miRNA_ID,GSM2385148,GSM2385149,GSM2385150,GSM2385151,GSM2385152,GSM2385153,GSM2385154,GSM2385155,GSM2385156,GSM2385157,GSM2385158,GSM2385159,GSM2385160,GSM2385161,GSM2385162,GSM2385163,GSM2385164,GSM2385165,GSM2385166,GSM2385167,GSM2385168,GSM2385169,GSM2385170,GSM2385171,GSM2385172,GSM2385173,GSM2385174,GSM2385175,GSM2385176,GSM2385177,GSM2385178,GSM2385179,GSM2385180,GSM2385181,GSM2385182,GSM2385183,GSM2385184,GSM2385185,GSM2385186,GSM2385187,GSM2385188,GSM2385189,GSM2385190,GSM2385191,GSM2385192,GSM2385193,GSM2385194,GSM2385195,GSM2385196,GSM2385197,GSM2385198,GSM2385199,GSM2385200,GSM2385201,GSM2385202,GSM2385203,GSM2385204,GSM2385205,GSM2385206,GSM2385207
hsa-let-7f-1-3p,8.407,4.2315,4.206,5.7375,2.8129999999999997,8.187000000000001,4.822,5.2700000000000005,7.6114999999999995,15.588999999999999,2.5705,4.3615,3.2340000000000004,5.217499999999999,3.6525,5.6345,7.3454999999999995,6.055000000000001,13.384,3.713,5.163,19.177500000000002,5.604,2.7715,3.5735,14.8655,6.026999999999999,4.1045,7.615,2.4859999999999998,2.414,3.1710000000000003,20.674500000000002,3.8905000000000003,3.2625,2.0245,8.8185,4.051,5.177,2.0295,2.6285,1.478,4.703,3.0715,3.1294999999999997,4.1625,4.058,5.424,2.817,4.474,5.5615000000000006,3.0965,2.752,4.0840000000000005,12.589,4.014,4.764,4.0535000000000005,8.25,4.8265
hsa-let-7f-2-3p,3.604,5.069,1.9125,3.8274999999999997,4.0185,21.3005,4.351,4.4755,29.7875,5.0435,3.315,4.2995,4.2615,4.5089999999999995,4.0695,5.7284999999999995,4.695,4.9595,4.105,5.8469999999999995,3.3939999999999997,5.9515,3.9385,3.1505,3.687,5.2780000000000005,3.7115,3.5134999999999996,5.0649999999999995,1.9375,2.971,2.8739999999999997,7.1015,3.2975000000000003,3.0785,2.273,5.0555,3.7275,4.2275,3.3899999999999997,4.032,1.6555,1.9035,3.1585,3.4835000000000003,3.6774999999999998,3.6174999999999997,3.532,3.903,4.2735,3.5509999999999997,3.566,2.0780000000000003,2.577,5.2325,7.474499999999999,5.013,5.86,5.1165,4.0685
hsa-let-7f-5p,6115.226000000001,5232.539,4438.989,6892.5824999999995,15096.603500000001,19253.436999999998,15925.539,15860.367499999998,6136.9305,15018.2165,6040.035,8895.873,4588.016,8116.785000000001,4204.032,13851.8255,6203.1145,6819.17,17294.726000000002,7180.6445,10549.8365,13129.563,21858.351000000002,2123.1085,9112.43,7324.467500000001,15934.447,1954.2915,6427.221,1989.306,5760.08,6612.1785,4027.835,7582.495,7222.781,23187.1895,8125.200999999999,17376.0325,34226.335,19724.914,4880.510499999999,3479.736,18000.052,12531.102499999999,16736.922,10298.122,31888.05,5310.5085,2160.158,16929.2555,13982.819,11983.961,4470.3935,7890.661999999999,6115.6435,13387.379500000001,18896.0695,5461.9980000000005,7868.675,13613.357500000002
hsa-let-7g-3p,3.335,-1.4205,-4.514,0.29500000000000004,-2.994,4.7365,-4.164,-2.676,0.274,10.562000000000001,-4.0925,-2.1239999999999997,-5.4555,5.336499999999999,-5.8795,-5.591,-1.0815000000000001,-1.7065000000000001,8.934000000000001,-6.157,-4.532,14.621500000000001,-1.8810000000000002,-4.7410000000000005,-2.007,9.5845,-1.984,-4.3665,-1.4625,-6.201,-4.917,-5.3715,16.1135,-5.0035,-4.7405,-4.3735,0.7715,-3.624,-2.4375,-5.335,-4.2700000000000005,-4.601999999999999,-2.4855,-4.401,-3.232,-2.4375,-4.5840000000000005,-4.592499999999999,-6.0415,-4.6495,-4.643,-3.4274999999999998,-4.7170000000000005,-5.207,3.3215000000000003,-5.1735,-3.7545,-3.539,-2.032,-5.0
hsa-let-7g-5p,4298.808,3992.7574999999997,3558.6699999999996,4988.1795,13914.379500000001,20432.522,13695.088500000002,12760.2395,4472.228,11493.2655,4950.1515,6684.969500000001,3752.5125,7223.0535,4330.324500000001,18618.934,5330.893,5745.74,15733.991,5626.5955,6691.9625,11358.3285,17439.8665,1771.3805,7506.6945000000005,5058.778,12826.429,1711.58,4965.6275000000005,1617.808,4787.367,4634.493,3643.9025,5327.6365000000005,5119.6965,16733.989999999998,7600.8324999999995,15997.836,27465.204999999998,17778.389000000003,3641.8550000000005,3139.284,17110.251,9851.354,14538.263,8101.588000000001,22714.8465,3540.4125,1794.9105,14504.678,12231.520999999999,10717.697,3703.7434999999996,5645.8765,5087.8330000000005,14997.8215,15936.9625,4097.767,6226.7025,11757.684
hsa-let-7i-3p,-1.3225000000000002,-0.7135,-1.8325000000000002,0.17549999999999993,-1.873,16.4115,-2.2030000000000003,-1.8875,-0.7849999999999999,1.487,-3.832,-2.024,-2.915,3.2704999999999997,-3.3015,-1.4945,-0.798,-1.1960000000000002,0.4109999999999999,-4.9535,-2.6725000000000003,2.4404999999999997,-0.11050000000000004,-2.584,-2.125,2.5439999999999996,-2.7105,-3.2655000000000003,-0.7949999999999999,-4.8345,-1.8905,-3.1505,4.8695,-1.9495,-3.6765,-1.9885000000000002,0.23550000000000004,-1.09,0.9450000000000001,-2.144,-2.873,-2.19,-1.9905000000000002,-1.564,-1.3115,-1.5985,-1.9364999999999999,-2.702,-3.911,0.15499999999999986,-0.9390000000000001,-2.427,-3.5155000000000003,-3.5315,0.725,-1.3605,-2.4699999999999998,-0.9285,-1.0715,-2.5614999999999997
hsa-let-7i-5p,6501.427000000001,8382.586,4427.155000000001,3447.7565000000004,16146.4085,32623.682500000003,13786.6055,6970.3820000000005,2958.0299999999997,14048.589499999998,2837.676,6519.7919999999995,2502.5785,5390.459,1536.4035,18136.9335,3549.906,4564.072,11853.741,4845.3265,6056.015,10280.854,12234.4755,999.217,5480.8765,3535.7864999999997,7632.4839999999995,1242.0885,3221.6505,1011.3275,6505.018,3823.232,3812.46,2737.1115,9628.533500000001,12080.537,7646.1765,10690.7635,12540.753999999999,16124.557999999999,2502.06,1504.216,22815.909,6614.3035,13378.779,3771.7889999999998,15252.326000000001,4857.2735,913.07,12640.3355,8431.0275,9737.053,3394.403,4159.7715,4058.4895000000006,19706.5935,23686.256,3279.6735,8394.268,8057.0505
hsa-miR-1-3p,0.8969999999999994,0.9724999999999999,1.3265,-1.3235000000000001,0.6045,0.534,1.233,1.2025000000000001,-1.081,-8.761,-1.6789999999999998,1.7710000000000001,-0.7325,0.7689999999999999,0.29700000000000004,0.49399999999999994,-0.2665,-1.5414999999999999,-7.7485,-0.7049999999999998,-1.4845000000000002,-16.4875,1.4655,-1.0135,18.642500000000002,-9.9525,-2.2545,-0.077,-1.5574999999999999,-1.7485,-0.46349999999999997,1.6184999999999998,-9.9,-0.7715,-0.393,-1.464,-2.685,2.787,2.923,1.4180000000000001,-0.7585,-0.8414999999999999,-0.07450000000000004,0.19500000000000006,0.385,1.508,1.9765000000000001,-0.49849999999999994,0.6700000000000002,0.2165,1.2435,0.875,0.09450000000000006,-1.465,-2.027,0.6035,2.4114999999999998,2.0395,2.1075,-0.19449999999999995
hsa-miR-1-5p,8.6405,5.4305,6.007499999999999,6.628,5.1305,10.539,5.5915,6.3865,8.3055,11.35,302.3655,6.7505,5.1835,8.870000000000001,8.331,6.319000000000001,8.1235,8.318,11.126999999999999,7.8225,5.9254999999999995,11.0835,8.626000000000001,4.9670000000000005,5.2875,10.488,8.709,6.1065,7.0625,4.1075,6.4985,6.4495000000000005,10.0715,7.1225,5.6225000000000005,5.5729999999999995,7.9815,5.9205,8.1575,5.720000000000001,7.1265,5.165,6.5815,4.697,5.351999999999999,5.955,4.994000000000001,5.882,5.9665,9.2955,6.6285,6.8745,4.767,5.1755,8.809000000000001,7.209999999999999,5.828,8.0375,6.9895,9.2055
hsa-miR-100-3p,1.1435,3.5490000000000004,1.8984999999999999,-0.10250000000000004,2.2905,10.460999999999999,3.7670000000000003,1.4015,1.5935,-2.3615,3.2030000000000003,4.365,3.6094999999999997,4.034,2.2865,2.924,2.99,3.29,-1.4655,4.9670000000000005,2.3489999999999998,-5.921,2.0585,2.4625,3.025,-0.1880000000000001,2.2715,1.9649999999999999,3.5055,1.142,2.418,4.135,-1.7189999999999999,0.7224999999999999,2.268,0.8485000000000001,-0.22949999999999998,4.0835,2.206,2.561,3.2125,3.495,0.875,1.149,2.4355,2.5495,3.2039999999999997,2.4695,2.0965,3.8354999999999997,2.8619999999999997,2.62,1.7315,2.5934999999999997,0.5404999999999999,8.1285,4.741,4.138,1.9875,5.513
hsa-miR-100-5p,4.9605,304.2875,2.8045,221.76349999999996,176.956,27.5405,7.7995,3.5045,151.74349999999998,185.1125,139.8835,601.78,90.248,258.3145,137.7185,0.8975,117.434,48.87049999999999,347.4855,6.8180000000000005,194.3215,82.1695,6.8925,0.051000000000000024,237.092,4.3055,7.7909999999999995,43.326499999999996,6.087,-0.9644999999999999,200.18599999999998,193.877,6.641,3.7195,5.1115,394.04900000000004,3.2535,5.4835,361.652,546.3745,5.5155,1.4535,276.5005,4.851,168.87650000000002,83.092,142.28699999999998,3.2445,-0.231,335.40999999999997,2.205,325.4295,95.21549999999999,6.074,5.7415,154.8775,5.2385,172.6415,221.76799999999997,3.335
hsa-miR-101-3p,47.231,94.671,34.3545,55.958000000000006,167.7845,280.79699999999997,96.7385,166.0075,60.665,69.42150000000001,17.927500000000002,155.54500000000002,12.499500000000001,72.194,17.698,88.1815,23.2075,55.322500000000005,78.3875,25.264,66.2535,153.8945,171.301,14.5465,91.1135,16.6135,79.6385,17.148500000000002,58.48350000000001,5.86,136.4085,44.8935,7.3965000000000005,35.8125,116.1905,130.187,199.695,486.4545,526.4875,616.6055,47.8585,15.079999999999998,228.45549999999997,173.215,228.0205,49.0925,321.156,112.901,6.1884999999999994,118.9865,82.3375,375.4115,17.924,24.9155,23.394,77.40599999999999,190.75799999999998,32.1295,56.675,64.7545
hsa-miR-101-5p,-2.7525,1.283,-1.225,-2.4445,0.07599999999999998,14.626,1.7094999999999998,-0.8590000000000002,-3.2119999999999997,-4.1655,-0.45549999999999996,1.6179999999999999,-2.228,0.623,-1.966,-0.891,-2.93,-1.542,-6.68,-1.8375,-1.709,-9.1615,0.013999999999999957,-2.6335,1.6384999999999998,-6.1195,-1.394,-3.0599999999999996,-1.778,-3.3274999999999997,-1.1105,-1.0635,-7.633,-2.4675000000000002,0.03249999999999999,-1.8945,-0.5435,2.773,4.298,4.013,-1.322,-1.5550000000000002,1.2675,-0.030999999999999982,2.2415,0.41999999999999993,2.3945,0.7495,-3.1055,0.5425000000000001,0.833,2.6755,-2.73,-1.8719999999999999,-1.319,-0.2685,0.5664999999999999,-1.3744999999999998,-0.2605,-1.3054999999999999
hsa-miR-103a-2-5p,2.8375,2.6710000000000003,-1.42,0.5780000000000001,0.15950000000000006,7.739000000000002,-0.48749999999999993,-1.2734999999999999,0.30499999999999994,4.737,-3.1965,0.636,-2.7785,1.555,-3.493,-2.569,1.106,1.7599999999999998,2.2039999999999997,-3.0465,-1.5630000000000002,5.1815,1.7704999999999997,-4.358,-1.7900000000000003,2.452,-1.6945000000000001,-2.2399999999999998,1.0405,-4.917,-2.226,-1.27,6.047,-0.5465000000000001,-0.9025000000000001,-2.2755,-0.20599999999999996,1.5865,2.4465,0.7145000000000001,-0.5514999999999999,-0.7555000000000001,1.0985,0.16550000000000004,3.595,-1.2285000000000001,1.857,-0.022000000000000026,-4.3675,0.23900000000000002,0.31100000000000005,-0.2425,-1.8885,-0.5930000000000001,3.0365,-1.7825,-0.13949999999999993,-0.253,-0.10500000000000007,-2.3535
hsa-miR-103a-3p,6587.880499999999,7459.910000000001,3138.7650000000003,5374.701999999999,10032.0835,17518.0945,11623.259,6923.825,5027.461499999999,9292.604,4500.5154999999995,6442.354,2141.996,4695.584,3172.6330000000003,8663.452000000001,3612.0595000000003,5997.9725,9440.392,4520.880999999999,5875.672500000001,9888.678,11576.5035,1917.596,6030.974499999999,3588.4705000000004,6185.648999999999,2163.5415000000003,3891.1405,1502.5455,6284.8845,4452.906,4110.5195,5277.3495,6506.9445,11559.7505,6080.403,11327.901,11998.386999999999,10915.3125,3992.6214999999997,2061.5384999999997,13385.851,7836.889,14362.7975,4802.2495,10265.277,4361.375,1807.596,10179.805499999999,7389.9095,6899.481,3107.6254999999996,4909.426,3610.821,9916.01,11458.171,4180.6665,7169.271000000001,7597.9425
hsa-miR-103b,-0.3515,-0.524,-2.619,-1.8315000000000001,-2.5265,4.474500000000001,-0.7345,-2.6345,-0.4415000000000001,4.681,-3.6345,-2.7670000000000003,-1.684,-0.28099999999999997,-2.8055,-1.3635,-0.3549999999999999,-2.284,2.63,-3.061,-2.337,4.229,-1.6405,-3.054,-0.5039999999999999,2.334,1.573,-4.8735,-1.2615,-4.109,-4.3195,-1.8829999999999998,4.8195,-1.6395,-1.474,-2.634,-1.9535,-1.8895,-4.4885,-2.2425,-2.146,-2.307,-1.8625,-2.572,-0.01749999999999998,-1.0835000000000001,-3.1815,-2.557,-4.437,0.544,-1.498,-3.5060000000000002,-3.2565,0.3034999999999999,-0.29950000000000004,-3.2825,-1.166,-2.2235,-1.0414999999999999,-2.488
hsa-miR-105-3p,-3.7994999999999997,2.5875,1.35,-0.9515,0.8724999999999999,2.2954999999999997,0.6264999999999998,1.4929999999999999,-1.9739999999999998,-2.8024999999999993,0.8164999999999999,1.5315,-0.417,-0.45299999999999996,2.4195,0.773,-1.8980000000000001,0.005500000000000016,-6.0295000000000005,-0.24300000000000002,0.5225,-12.5595,0.27200000000000013,0.6385000000000001,1.6905000000000001,-4.289499999999999,0.9375,-1.0864999999999998,-0.22349999999999998,-1.128,-0.8205,0.48100000000000004,-6.644,-1.438,-0.06999999999999999,-0.4885,-0.8459999999999999,1.3065,2.803,0.6125,2.179,0.7859999999999999,-0.564,0.32850000000000007,1.2665000000000002,1.6949999999999998,0.2004999999999999,0.22749999999999998,-0.696,1.0625,1.2415,0.19049999999999995,-0.5509999999999999,-0.818,-2.5065,1.0785,0.2375,2.1555,0.9404999999999999,2.5445
hsa-miR-105-5p,-2.261,-2.9535,17.917,-1.9120000000000001,-3.63,11.4755,-2.6105,-4.225,-4.3185,-1.3589999999999998,-6.3525,-3.6555,-5.2165,-1.5619999999999998,-3.043,-5.0415,-0.7790000000000001,-2.694,-1.3054999999999999,-3.5735,-4.047,0.5104999999999998,-2.5545,-4.677,-3.857,-0.4789999999999999,-2.3665,-4.436,-2.652,-6.188000000000001,-3.8009999999999997,-2.8175,3.3845,-5.350499999999999,-4.744,-4.983,-2.744,-3.406,0.8035,-2.7605,-3.1454999999999997,-2.9219999999999997,-2.572,-4.131,-2.243,-2.572,-3.1295,-3.3975,-4.401,-3.8265000000000002,-3.3674999999999997,-4.074,-4.164499999999999,-4.875500000000001,0.7030000000000001,-4.382,-4.0765,-3.215,-2.548,-1.413
hsa-miR-106a-3p,-0.7084999999999999,0.19649999999999998,2.4365,0.908,0.3345,0.019000000000000038,1.4365,2.7295000000000003,2.145,-1.536,-0.8244999999999999,2.048,-1.182,3.0425,-0.6869999999999999,1.037,0.42350000000000004,0.8965,-3.6144999999999996,-0.15350000000000008,-0.8184999999999999,-4.3294999999999995,0.698,-2.2405,1.6480000000000001,-3.0455,1.5605,-0.1995,-0.857,-1.9969999999999999,2.2595,7.2395,-2.7725,2.0265,0.9495000000000001,0.7785,-1.786,0.688,2.683,1.0699999999999998,1.111,-1.0150000000000001,1.2654999999999998,1.0885,0.25400000000000006,1.7550000000000001,1.5664999999999998,2.341,-0.9349999999999999,2.5735,1.1945000000000001,1.5365,1.084,-0.20999999999999996,-0.9810000000000001,-0.05149999999999997,1.7399999999999998,2.0935,-0.29650000000000004,-0.3265
hsa-miR-106b-3p,-1.44,-1.7870000000000001,-2.3155,-2.1375,-1.9880000000000002,8.703,-1.671,-2.6079999999999997,-3.35,-0.26349999999999996,-4.2925,-0.04800000000000004,-4.637,-0.3,-4.359,-1.7259999999999998,-0.4924999999999999,-2.843,-4.3215,-3.492,-3.0215,-1.5230000000000001,0.48599999999999977,-5.1515,-1.625,-3.07,-2.3084999999999996,-2.6710000000000003,-1.261,-5.2975,-3.6424999999999996,-1.1460000000000001,-2.1225,-2.7535,-1.8824999999999998,-3.055,-3.9635,-1.5574999999999999,-1.063,-2.0175,-1.059,-2.8715,-3.3564999999999996,-0.8935000000000001,-0.507,-2.048,-1.4844999999999997,-2.3045,-3.599,-2.8205,-1.249,-0.9940000000000001,-4.361,-3.338,-2.7295,-2.045,-2.8215,-1.3110000000000002,-1.5044999999999997,-2.7875
hsa-miR-106b-5p,2360.2115000000003,2392.23,950.0219999999999,1279.8295,3634.999,8847.894,3400.4075,2610.3885,1431.8790000000001,2234.203,960.159,2532.581,512.847,1508.3645000000001,703.413,2883.4235,721.2389999999999,2101.5099999999998,2326.124,934.269,1626.205,2584.5055,4128.597,424.40599999999995,1683.6635,764.1274999999999,1784.498,589.8435000000001,1259.4479999999999,391.39,3231.1330000000003,1118.7155,1163.7465,1114.705,2520.0855,3047.576,2945.8945,4344.229,5908.415,6861.9815,1065.537,464.05250000000007,5558.8589999999995,2482.8864999999996,4251.1215,1175.3854999999999,4720.743,1762.232,308.75149999999996,2868.159,2007.2599999999998,4249.1665,720.312,979.3115,978.9435,3335.976,3615.299,1042.6245000000001,1878.7945,2380.1189999999997
hsa-miR-107,5994.8345,7028.8175,3775.9800000000005,5840.0935,11421.7105,17751.5075,12611.582,7514.228,4680.448,8868.236,4359.5779999999995,7828.865,2330.228,4777.4980000000005,3005.5875,9954.1955,3522.0824999999995,5470.2255,9309.710000000001,4997.2875,6745.7964999999995,9997.143,12461.5595,1536.659,6492.9974999999995,3795.5865,7775.344999999999,2162.923,4623.9205,1625.5790000000002,5939.9995,4717.17,4220.544,4817.291,6068.125,13263.669,7063.407499999999,12715.83,17288.730499999998,12562.8875,4252.425,2421.8315,13616.073499999999,8630.089,14717.351999999999,5451.763000000001,13118.3565,4730.947999999999,1468.5095000000001,12105.2395,8594.2565,7714.599499999999,3275.9085,4655.217500000001,4664.426,11158.234,13650.529,4416.6095000000005,6517.8055,7172.530499999999
hsa-miR-10a-3p,-5.386,0.3065000000000001,-0.9910000000000002,-2.9435000000000002,0.29300000000000004,0.23349999999999999,-0.4285,0.081,-4.5585,-9.0975,-1.812,-0.1265,-2.1755000000000004,2.504,-1.4754999999999998,-1.6344999999999998,-1.27,-4.0195,-10.0265,-1.8099999999999998,-1.7765,-15.15,-2.4875,-2.577,-0.8049999999999999,-9.154,-3.9905,-2.117,-1.8619999999999997,-4.148000000000001,-1.6095,-2.0045,-9.899,-1.616,-2.84,-2.007,-4.1579999999999995,-0.19249999999999995,-0.044000000000000136,-0.53,-1.1185,-1.4115,-1.5975,-2.146,0.30150000000000005,-0.7125,0.47350000000000003,-2.8365,-2.7325000000000004,-1.7849999999999997,0.058999999999999955,-1.6125,-3.185,-2.3754999999999997,-2.6515,-1.4689999999999999,1.1790000000000003,0.28699999999999987,-2.6725000000000003,-2.9545
hsa-miR-10a-5p,27.329500000000003,11.9925,8.459999999999999,19.6035,8.93,18.314500000000002,10.0515,8.6205,22.053,29.392500000000002,11.0365,15.614,10.2975,10.4615,10.2655,6.975499999999999,6.987,14.011,21.1575,18.664499999999997,15.459,16.1475,12.682500000000001,5.6445,8.7205,18.055500000000002,12.752500000000001,4.7265,12.68,4.305,18.9905,11.9785,17.8835,12.5315,9.583,19.244,13.991999999999999,10.2715,7.8795,15.329500000000001,14.043000000000001,3.585,17.183,8.055499999999999,9.2915,9.562999999999999,8.42,7.603999999999999,4.8214999999999995,8.941500000000001,8.352,9.485,8.862,13.7715,24.5245,8.998999999999999,11.885,10.8655,8.5795,11.1695
hsa-miR-10b-3p,-2.4035,2.7924999999999995,4.068,0.15999999999999998,1.1625,6.983500000000001,1.468,2.4065000000000003,0.18899999999999997,-4.3365,1.4434999999999998,2.1109999999999998,1.7720000000000002,6.595000000000001,2.2935,2.7855,1.5285,1.199,-5.478,-0.021500000000000075,1.182,-11.004000000000001,-0.6565,2.604,4.0755,-4.561999999999999,0.651,0.807,1.5645,0.26,0.7475,3.2049999999999996,-8.402,1.5105,1.0525,8.417,-2.0145,2.9875,4.531499999999999,2.7984999999999998,3.308,1.7254999999999998,-0.42299999999999993,3.8125,1.987,2.4010000000000002,3.4604999999999997,1.9495,0.9869999999999999,6.2295,3.785,2.1814999999999998,1.1235000000000002,1.3875,-1.2469999999999999,2.6645000000000003,2.5675,1.8835000000000002,-0.14800000000000005,2.5940000000000003
hsa-miR-10b-5p,4.1315,2.5075,-0.06799999999999998,3.1275000000000004,-0.22949999999999998,20.1115,-0.22499999999999992,1.706,3.4240000000000004,4.304,1.1330000000000002,3.4385,-0.1755,5.353,1.9425000000000001,1.447,2.3609999999999998,0.9804999999999999,3.657,1.2494999999999998,0.4290000000000001,4.2795000000000005,3.6060000000000003,-0.8474999999999999,2.275,5.8175,1.8010000000000002,0.7485,2.6130000000000004,-0.4774999999999999,0.6819999999999999,1.7115000000000002,4.377,2.56,0.8714999999999999,1.6525000000000003,4.845,0.31399999999999995,1.5885,3.1105,1.7975,-0.0965,1.989,0.014499999999999924,21.630000000000003,0.499,1.2545,1.6115000000000002,-0.7515,1.8579999999999999,2.1065,1.3285,1.018,2.749,5.958,-0.11749999999999994,1.065,1.6779999999999997,1.3150000000000002,1.1484999999999999
hsa-miR-1178-3p,3.5199999999999996,0.36950000000000005,-0.8885,1.2425000000000002,-1.173,6.6129999999999995,0.9375,-1.3785,1.1145,4.975499999999999,-1.366,0.17750000000000005,-1.5015,2.8725,-0.8145,-1.549,0.042500000000000024,0.32199999999999995,4.507,-1.4985,-2.1205,7.823,1.9925000000000002,-2.2535,-0.327,4.899,-0.615,-1.165,0.521,-1.786,-2.373,-1.4455,8.642,-3.0164999999999997,-1.134,-1.0755000000000001,0.661,-0.8525,-0.011000000000000032,-0.27749999999999997,-1.4649999999999999,-1.5605,-0.8085000000000001,-1.2175,-0.665,0.18349999999999994,-1.2615,-0.7065,-1.6875,-0.6435000000000001,0.174,-1.8094999999999999,-1.844,-2.561,3.1845,-1.571,-1.419,-0.8234999999999999,0.202,0.4725
hsa-miR-1178-5p,-11.463,-4.8525,-5.0265,-6.7284999999999995,-5.038,5.6715,-4.954,-3.7670000000000003,-8.884,-14.080000000000002,-7.63,-6.487,-7.353,-3.9085,-5.9985,-6.3025,-5.574,-7.140000000000001,-17.402,-7.929,-6.523000000000001,-21.617,-7.5495,-6.2715,-4.015,-13.913,-9.1715,-7.178,-6.4415000000000004,-9.0855,-7.064,-7.031999999999999,-15.771,-5.2,-8.1615,-6.694,-11.095,-3.9844999999999997,-1.8945,-5.2844999999999995,-5.931,-4.2700000000000005,-8.1785,-5.224,-3.1825,-3.974,-4.215,-6.467499999999999,-6.397,-6.1155,-5.334,-5.9285,-4.885,-4.779,-9.750499999999999,-7.288500000000001,-4.8774999999999995,-3.75,-7.1335,-5.348
hsa-miR-1179,1.8969999999999998,4.3375,1.9144999999999999,1.1765,2.2399999999999998,11.315000000000001,2.941,3.0885,3.2495,-0.36949999999999994,3.5060000000000002,3.5875,2.6975,7.211,4.081,1.839,3.6704999999999997,1.6740000000000002,-0.3535,3.123,3.4229999999999996,-2.7744999999999997,3.342,2.176,4.5125,0.302,2.373,2.522,2.439,4.116,1.9535,4.3545,-1.1085,0.442,2.6675,1.798,1.183,2.808,3.9090000000000003,1.9545,3.5439999999999996,2.5940000000000003,0.8400000000000001,2.5155000000000003,0.9809999999999999,2.77,1.7665,0.5855,3.4375,4.336,2.272,2.6119999999999997,1.278,2.9699999999999998,3.371,2.966,5.613,3.5450000000000004,4.831,3.594
hsa-miR-1180-3p,4.2745,0.5585,-1.855,-0.6355000000000001,5.7385,0.4615,2.412,-2.019,-0.7929999999999999,-0.1375,16.217999999999996,1.538,-1.0305,-0.3684999999999999,-3.6615,-3.6670000000000003,1.4609999999999999,-2.527,-4.8175,-3.9899999999999998,-2.677,2.9335,-1.0815,-3.6814999999999998,-1.4045,-0.8835000000000001,-0.12549999999999994,-3.4125,0.004999999999999938,-6.536,-1.9940000000000002,-1.6315000000000002,0.17399999999999996,-0.931,-0.8959999999999999,-2.8875,-5.641,-1.6164999999999998,-0.5075000000000001,-0.1775,-3.5195,-3.085,-2.2565,1.9015,-0.3595000000000001,-1.6255,0.5269999999999999,-1.8880000000000003,-6.016,-0.3409999999999999,-2.41,-1.5515,-2.7344999999999997,0.7975000000000001,-1.083,-2.1645,-0.571,-1.1115,0.22200000000000003,-4.043
hsa-miR-1180-5p,-9.7295,-4.489,-6.755,-7.205499999999999,-6.782500000000001,-3.214,-4.6475,-6.0155,-8.706,-13.2865,-9.51,-4.4505,-7.767,-4.5875,-8.439499999999999,-7.99,-6.446,-6.111,-14.288,-8.5145,-7.226999999999999,-18.742,-7.683,-7.481,-5.6135,-12.5375,-9.1435,-7.714,-7.090999999999999,-9.818000000000001,-7.3735,-6.1925,-15.3905,-5.343500000000001,-6.068,-6.4535,-6.656000000000001,-5.2924999999999995,-3.0309999999999997,-5.897,-6.3534999999999995,-5.5,-8.923,-6.249499999999999,-3.5845,-3.771,-4.960500000000001,-5.8854999999999995,-7.731999999999999,-5.081,-5.6015,-5.6095,-6.0200000000000005,-7.3345,-7.9275,-5.462,-5.9005,-4.336,-6.522499999999999,-7.1455
hsa-miR-1181,0.25950000000000006,-1.6354999999999997,-5.4585,-1.1225,-1.8255,8.6725,-1.6079999999999999,-4.2345,-1.3295,8.5445,-8.954,-3.6119999999999997,-5.3854999999999995,1.396,-6.1735,-5.3095,0.20900000000000002,1.1095000000000002,1.193,-6.5575,-3.697,6.7375,0.10600000000000001,-7.553,-2.618,3.7145,-4.0365,-8.2225,-0.3550000000000001,-9.942,-5.535,-0.849,9.519,-4.705,-4.176,-5.456,-1.452,-4.5305,-2.268,-1.6644999999999999,-3.6365000000000003,-3.2405,-2.1465,-3.2380000000000004,-4.025499999999999,-3.4395000000000002,-2.2055,-3.7485,-9.7025,-3.9259999999999997,-5.305,-3.4715000000000003,-3.9859999999999998,-4.9495000000000005,3.0865,-1.7414999999999998,-3.6189999999999998,-2.946,-1.058,-7.7475
hsa-miR-1182,-8.711,-2.7415,-4.356,-6.3345,-2.943,8.949,-3.7604999999999995,-3.662,-6.241,-11.986,-6.207,-3.181,-5.1385,-3.527,-5.6945,-4.854,-6.142,-5.385,-13.925,-5.988,-5.8565,-18.6085,-5.1525,-6.423,-4.816,-11.73,-5.923,-6.460500000000001,-4.9670000000000005,-7.697,-6.9245,-4.256,-13.094,-4.7665,-4.96,-5.5695,-7.962999999999999,-3.1655,-2.7199999999999998,0.8310000000000001,-5.55,-3.4705,-4.9704999999999995,-3.132,-2.8905000000000003,-3.1515,-5.113,-5.161,-6.952,-3.3549999999999995,-4.811999999999999,1.026,-5.035,-4.8835,-7.0845,-4.5,-5.4365000000000006,-2.713,-4.9745,-4.3425
hsa-miR-1183,-4.76,0.6595,-0.9120000000000001,-3.3835,-0.96,2.384,-0.399,-0.21050000000000005,-3.6719999999999997,-8.037,-5.0075,-0.9744999999999999,-2.9375,-2.202,-1.763,-2.4415,-2.7135000000000002,-1.2165,-7.2425,-3.9909999999999997,-2.3875,-13.011500000000002,-1.7475,-4.943,-1.037,-7.941,-3.6479999999999997,-4.4205,-2.627,-4.994,-3.4155,-1.105,-7.7090000000000005,-4.64,-2.7255,-2.5164999999999997,-5.039,-1.5655,1.3225000000000002,8.122499999999999,-3.107,-1.8980000000000001,-3.41,-0.8875,0.05350000000000012,-1.691,0.828,-3.5645,-3.9174999999999995,-3.021,-1.783,4.213,-3.192,-3.4524999999999997,-2.043,-0.8379999999999999,-2.088,-0.20250000000000004,0.534,-2.581
